               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,             0.12848,            0.030912,                   0,             0.52827,              0.3322,             0.32819,              0.1111,             0.11892,            0.031768,                   0,            0.005116,            0.005116,            0.005116
                 150,              0.1287,            0.031074,                   0,             0.54417,             0.33534,             0.33568,             0.11534,             0.11852,            0.032494,                   0,            0.005083,            0.005083,            0.005083
                 151,             0.12824,            0.031043,                   0,             0.55445,             0.33645,              0.3411,             0.11794,             0.11784,            0.032315,                   0,             0.00505,             0.00505,             0.00505
                 152,             0.12886,            0.030072,                   0,             0.51537,             0.33764,             0.33207,             0.11283,             0.11853,            0.032821,                   0,            0.005017,            0.005017,            0.005017
                 153,              0.1306,            0.029926,                   0,             0.53043,             0.34343,             0.33929,             0.11643,             0.11809,            0.031866,                   0,            0.004984,            0.004984,            0.004984
                 154,              0.1274,            0.031087,                   0,             0.55225,             0.34311,             0.34614,             0.12098,             0.11739,            0.032742,                   0,            0.004951,            0.004951,            0.004951
                 155,             0.13002,            0.031398,                   0,             0.53128,               0.342,             0.33907,             0.11931,             0.11792,            0.032419,                   0,            0.004918,            0.004918,            0.004918
                 156,             0.12968,             0.03125,                   0,             0.53276,             0.34208,             0.33867,             0.11528,             0.11821,            0.031547,                   0,            0.004885,            0.004885,            0.004885
                 157,             0.12724,            0.031293,                   0,             0.55086,             0.34391,             0.34755,             0.12072,             0.11744,            0.032482,                   0,            0.004852,            0.004852,            0.004852
                 158,             0.12836,            0.031152,                   0,             0.55078,             0.34502,              0.3489,             0.12025,              0.1175,            0.032032,                   0,            0.004819,            0.004819,            0.004819
                 159,             0.12913,            0.031108,                   0,             0.54085,             0.34375,             0.34271,             0.11844,             0.11778,            0.031828,                   0,            0.004786,            0.004786,            0.004786
                 160,             0.12723,            0.031655,                   0,             0.54772,             0.35263,             0.35342,             0.12659,             0.11737,             0.03262,                   0,            0.004753,            0.004753,            0.004753
                 161,              0.1278,            0.031034,                   0,             0.54019,             0.36052,             0.35763,             0.12497,             0.11721,            0.032701,                   0,             0.00472,             0.00472,             0.00472
                 162,             0.12953,            0.031023,                   0,             0.55578,             0.34902,             0.35202,             0.12035,             0.11759,            0.032096,                   0,            0.004687,            0.004687,            0.004687
                 163,             0.12799,              0.0323,                   0,             0.55924,             0.34469,             0.35269,             0.12457,             0.11681,            0.032502,                   0,            0.004654,            0.004654,            0.004654
                 164,             0.12755,            0.031707,                   0,             0.54356,             0.35112,             0.35887,             0.13082,             0.11685,            0.031941,                   0,            0.004621,            0.004621,            0.004621
                 165,             0.12807,            0.032174,                   0,              0.5561,             0.34311,             0.34895,             0.12127,             0.11745,            0.031667,                   0,            0.004588,            0.004588,            0.004588
                 166,              0.1266,            0.031498,                   0,             0.57042,             0.34724,             0.35743,             0.12698,             0.11664,            0.031996,                   0,            0.004555,            0.004555,            0.004555
                 167,             0.12824,            0.031511,                   0,             0.55167,             0.35233,             0.35664,             0.12254,             0.11704,            0.032352,                   0,            0.004522,            0.004522,            0.004522
                 168,             0.12893,            0.029223,                   0,             0.54507,             0.35184,             0.35672,             0.12457,             0.11692,            0.031916,                   0,            0.004489,            0.004489,            0.004489
                 169,             0.12863,            0.031062,                   0,             0.55362,              0.3581,             0.36044,              0.1286,             0.11664,            0.032183,                   0,            0.004456,            0.004456,            0.004456
                 170,             0.12674,            0.030694,                   0,             0.55437,             0.34985,             0.35742,             0.12507,             0.11715,             0.03134,                   0,            0.004423,            0.004423,            0.004423
                 171,             0.12735,            0.031874,                   0,             0.54267,             0.35755,             0.36028,             0.12399,              0.1168,            0.031726,                   0,             0.00439,             0.00439,             0.00439
                 172,             0.12776,            0.030974,                   0,              0.5602,             0.35675,             0.36138,              0.1222,             0.11709,            0.031346,                   0,            0.004357,            0.004357,            0.004357
                 173,             0.12857,            0.031048,                   0,             0.56057,             0.36719,             0.37046,             0.13356,             0.11604,            0.032163,                   0,            0.004324,            0.004324,            0.004324
                 174,             0.12814,            0.030141,                   0,             0.56161,             0.36762,             0.37075,             0.13414,             0.11635,            0.031515,                   0,            0.004291,            0.004291,            0.004291
                 175,             0.12911,            0.030844,                   0,             0.56604,             0.35366,             0.36416,             0.13079,             0.11658,            0.031862,                   0,            0.004258,            0.004258,            0.004258
                 176,             0.12759,            0.031109,                   0,             0.57644,             0.35414,             0.36514,              0.1291,             0.11622,             0.03155,                   0,            0.004225,            0.004225,            0.004225
                 177,             0.12688,            0.031596,                   0,             0.56776,             0.36153,             0.36389,             0.12705,             0.11613,            0.031693,                   0,            0.004192,            0.004192,            0.004192
                 178,             0.12774,            0.030725,                   0,             0.55656,             0.36072,             0.36776,             0.13181,             0.11633,            0.031108,                   0,            0.004159,            0.004159,            0.004159
                 179,             0.12729,            0.032241,                   0,              0.5683,             0.35643,             0.36753,             0.13249,              0.1163,            0.031655,                   0,            0.004126,            0.004126,            0.004126
                 180,              0.1281,             0.03042,                   0,             0.57154,             0.36024,             0.36907,             0.13354,             0.11622,            0.031396,                   0,            0.004093,            0.004093,            0.004093
                 181,             0.12782,            0.030143,                   0,              0.5761,             0.36175,             0.37421,              0.1344,             0.11631,            0.031285,                   0,             0.00406,             0.00406,             0.00406
                 182,             0.12861,            0.030138,                   0,             0.55536,             0.36299,             0.36668,             0.12463,             0.11668,            0.031537,                   0,            0.004027,            0.004027,            0.004027
                 183,             0.12604,            0.030528,                   0,             0.57359,             0.36298,             0.36938,             0.13101,              0.1159,            0.031955,                   0,            0.003994,            0.003994,            0.003994
                 184,             0.12688,            0.030546,                   0,             0.57548,             0.36619,             0.37077,             0.13525,             0.11597,            0.031342,                   0,            0.003961,            0.003961,            0.003961
                 185,             0.12761,            0.029951,                   0,             0.57516,             0.36722,             0.37362,             0.13252,             0.11597,            0.031178,                   0,            0.003928,            0.003928,            0.003928
                 186,             0.12755,            0.031502,                   0,              0.5589,             0.37118,              0.3738,             0.13076,             0.11607,            0.031376,                   0,            0.003895,            0.003895,            0.003895
                 187,             0.12631,            0.031166,                   0,             0.56448,             0.37079,             0.37123,             0.13083,             0.11608,            0.031151,                   0,            0.003862,            0.003862,            0.003862
                 188,              0.1282,            0.030696,                   0,             0.57778,             0.36865,             0.37357,             0.12793,             0.11609,            0.031618,                   0,            0.003829,            0.003829,            0.003829
                 189,             0.12738,            0.030726,                   0,             0.58122,             0.36674,             0.37882,              0.1342,             0.11563,            0.031416,                   0,            0.003796,            0.003796,            0.003796
                 190,             0.12772,            0.030843,                   0,             0.56584,              0.3696,             0.37237,              0.1325,             0.11587,            0.031556,                   0,            0.003763,            0.003763,            0.003763
                 191,             0.12795,            0.030401,                   0,             0.58312,             0.37039,              0.3761,             0.13164,             0.11566,            0.031233,                   0,             0.00373,             0.00373,             0.00373
                 192,               0.127,            0.029993,                   0,             0.59501,             0.36666,             0.38449,             0.13747,             0.11564,            0.030934,                   0,            0.003697,            0.003697,            0.003697
                 193,             0.12701,            0.029942,                   0,             0.57394,             0.36841,             0.37859,             0.13396,              0.1157,            0.031404,                   0,            0.003664,            0.003664,            0.003664
                 194,             0.12616,            0.030223,                   0,             0.56837,              0.3742,             0.37968,             0.13422,             0.11553,            0.031131,                   0,            0.003631,            0.003631,            0.003631
                 195,             0.12663,            0.031586,                   0,              0.5747,             0.37681,             0.38444,             0.13833,             0.11545,            0.031139,                   0,            0.003598,            0.003598,            0.003598
                 196,              0.1267,            0.030779,                   0,             0.58118,             0.36742,             0.38042,             0.13691,             0.11561,            0.031282,                   0,            0.003565,            0.003565,            0.003565
                 197,              0.1264,             0.03072,                   0,             0.57605,             0.37158,             0.37947,             0.13219,             0.11574,            0.031328,                   0,            0.003532,            0.003532,            0.003532
                 198,             0.12795,            0.030556,                   0,             0.59444,             0.36984,              0.3848,             0.13801,             0.11543,            0.031016,                   0,            0.003499,            0.003499,            0.003499
                 199,             0.12753,            0.029473,                   0,             0.57463,               0.376,             0.38587,             0.13888,             0.11511,            0.030972,                   0,            0.003466,            0.003466,            0.003466
                 200,             0.12669,            0.030652,                   0,               0.591,             0.37428,             0.38565,              0.1365,             0.11505,            0.031345,                   0,            0.003433,            0.003433,            0.003433
                 201,             0.12688,            0.031217,                   0,             0.58946,             0.37769,             0.38912,             0.13812,             0.11522,            0.031179,                   0,              0.0034,              0.0034,              0.0034
                 202,             0.12614,            0.030333,                   0,             0.56961,             0.37655,             0.38512,             0.13943,             0.11528,            0.030908,                   0,            0.003367,            0.003367,            0.003367
                 203,             0.12525,            0.030556,                   0,             0.57627,             0.38305,             0.39097,             0.14227,             0.11482,            0.031221,                   0,            0.003334,            0.003334,            0.003334
                 204,              0.1266,            0.029813,                   0,             0.56957,             0.38451,             0.38601,             0.13562,             0.11516,            0.031167,                   0,            0.003301,            0.003301,            0.003301
                 205,             0.12625,            0.030005,                   0,             0.58804,             0.37792,              0.3915,             0.14021,             0.11515,              0.0312,                   0,            0.003268,            0.003268,            0.003268
                 206,              0.1257,            0.031334,                   0,             0.57877,              0.3788,             0.39003,             0.13975,             0.11504,            0.030815,                   0,            0.003235,            0.003235,            0.003235
                 207,             0.12686,            0.029389,                   0,             0.59757,             0.37561,             0.39096,             0.13982,             0.11514,            0.030809,                   0,            0.003202,            0.003202,            0.003202
                 208,             0.12538,            0.030421,                   0,             0.58652,             0.37673,             0.38696,             0.13385,             0.11547,            0.030831,                   0,            0.003169,            0.003169,            0.003169
                 209,             0.12615,            0.030913,                   0,             0.59353,             0.37777,             0.39162,               0.138,             0.11495,             0.03105,                   0,            0.003136,            0.003136,            0.003136
                 210,              0.1257,            0.030469,                   0,             0.60276,             0.38466,             0.40106,             0.14409,             0.11453,            0.030879,                   0,            0.003103,            0.003103,            0.003103
                 211,             0.12496,            0.030177,                   0,             0.58522,             0.38621,             0.39575,             0.14122,             0.11456,            0.031012,                   0,             0.00307,             0.00307,             0.00307
                 212,             0.12535,            0.031515,                   0,             0.58001,             0.37832,              0.3866,             0.13552,             0.11491,            0.030863,                   0,            0.003037,            0.003037,            0.003037
                 213,             0.12644,            0.029546,                   0,              0.5976,             0.38413,             0.40097,             0.14624,              0.1144,            0.030386,                   0,            0.003004,            0.003004,            0.003004
                 214,             0.12558,            0.030424,                   0,             0.60356,             0.38535,              0.4039,             0.14599,             0.11421,            0.030656,                   0,            0.002971,            0.002971,            0.002971
                 215,             0.12543,            0.030259,                   0,             0.59508,             0.38577,             0.39846,             0.14371,             0.11461,            0.030732,                   0,            0.002938,            0.002938,            0.002938
                 216,             0.12589,            0.029487,                   0,             0.60315,             0.38276,             0.39604,             0.14382,             0.11458,            0.030603,                   0,            0.002905,            0.002905,            0.002905
                 217,             0.12554,             0.03058,                   0,             0.60175,             0.38451,             0.39692,             0.14266,             0.11438,            0.030509,                   0,            0.002872,            0.002872,            0.002872
                 218,             0.12594,             0.03035,                   0,             0.60261,             0.38514,              0.3987,             0.14286,             0.11448,             0.03064,                   0,            0.002839,            0.002839,            0.002839
                 219,              0.1254,            0.030932,                   0,              0.5941,             0.38545,              0.3989,             0.14581,             0.11433,            0.030589,                   0,            0.002806,            0.002806,            0.002806
                 220,             0.12524,            0.029717,                   0,             0.58413,             0.38665,             0.39739,             0.14149,             0.11457,            0.030789,                   0,            0.002773,            0.002773,            0.002773
                 221,             0.12529,            0.029767,                   0,              0.6039,             0.38887,             0.40491,             0.14534,             0.11436,             0.03047,                   0,             0.00274,             0.00274,             0.00274
                 222,              0.1249,            0.029905,                   0,             0.60332,             0.38967,             0.40496,             0.14773,              0.1141,            0.030599,                   0,            0.002707,            0.002707,            0.002707
                 223,             0.12651,            0.030133,                   0,             0.60179,             0.38958,             0.40306,             0.14335,             0.11406,            0.030786,                   0,            0.002674,            0.002674,            0.002674
                 224,             0.12679,            0.029592,                   0,             0.60488,              0.3876,             0.40176,             0.14485,             0.11396,            0.030856,                   0,            0.002641,            0.002641,            0.002641
                 225,             0.12496,            0.030025,                   0,             0.60794,             0.38831,             0.39985,             0.14248,             0.11416,            0.030796,                   0,            0.002608,            0.002608,            0.002608
                 226,             0.12515,            0.030787,                   0,             0.60927,             0.38838,             0.40681,             0.14785,             0.11411,             0.03041,                   0,            0.002575,            0.002575,            0.002575
                 227,             0.12571,            0.029992,                   0,             0.60122,             0.39029,             0.40595,             0.14657,             0.11387,            0.030705,                   0,            0.002542,            0.002542,            0.002542
                 228,             0.12428,            0.031396,                   0,             0.60076,             0.39424,             0.40811,             0.14393,             0.11395,            0.030816,                   0,            0.002509,            0.002509,            0.002509
                 229,             0.12534,            0.031056,                   0,              0.6024,             0.39156,             0.40682,             0.14799,             0.11366,            0.030625,                   0,            0.002476,            0.002476,            0.002476
                 230,             0.12503,            0.029988,                   0,             0.60558,             0.39307,             0.40869,             0.14676,             0.11358,            0.030664,                   0,            0.002443,            0.002443,            0.002443
                 231,             0.12556,            0.030517,                   0,             0.60609,             0.39307,              0.4121,             0.14802,              0.1135,            0.030626,                   0,             0.00241,             0.00241,             0.00241
                 232,             0.12591,            0.029951,                   0,             0.60101,             0.39616,              0.4108,             0.14688,             0.11352,            0.030711,                   0,            0.002377,            0.002377,            0.002377
                 233,             0.12352,            0.030241,                   0,             0.58289,             0.40282,             0.40945,             0.14236,             0.11374,             0.03088,                   0,            0.002344,            0.002344,            0.002344
                 234,             0.12446,            0.030181,                   0,             0.60761,              0.3964,             0.41321,             0.14991,             0.11334,            0.030624,                   0,            0.002311,            0.002311,            0.002311
                 235,             0.12457,              0.0296,                   0,             0.59916,             0.40086,             0.41381,             0.15098,             0.11343,            0.030591,                   0,            0.002278,            0.002278,            0.002278
                 236,              0.1255,            0.030165,                   0,              0.6026,             0.39824,             0.41197,             0.14802,              0.1135,            0.030281,                   0,            0.002245,            0.002245,            0.002245
                 237,             0.12499,            0.030032,                   0,             0.59775,             0.39783,             0.40937,             0.14294,             0.11386,            0.030592,                   0,            0.002212,            0.002212,            0.002212
                 238,             0.12454,            0.031624,                   0,             0.60181,             0.40316,              0.4152,               0.149,              0.1134,            0.030449,                   0,            0.002179,            0.002179,            0.002179
                 239,             0.12346,            0.029797,                   0,             0.61097,             0.40108,             0.41612,             0.15036,             0.11317,            0.030723,                   0,            0.002146,            0.002146,            0.002146
                 240,             0.12482,            0.029587,                   0,             0.61437,             0.40451,             0.41997,             0.15115,             0.11318,            0.030779,                   0,            0.002113,            0.002113,            0.002113
                 241,             0.12532,            0.030066,                   0,             0.60891,             0.40371,             0.41703,             0.15075,              0.1132,            0.030337,                   0,             0.00208,             0.00208,             0.00208
                 242,             0.12431,            0.029812,                   0,             0.60378,             0.40275,             0.41398,             0.14935,             0.11324,             0.03062,                   0,            0.002047,            0.002047,            0.002047
                 243,             0.12436,            0.029219,                   0,             0.61672,             0.40243,             0.41809,             0.15301,             0.11293,            0.030437,                   0,            0.002014,            0.002014,            0.002014
                 244,             0.12453,            0.030471,                   0,             0.61549,             0.40211,             0.41959,             0.15313,             0.11311,            0.030409,                   0,            0.001981,            0.001981,            0.001981
                 245,              0.1243,            0.029698,                   0,             0.61297,             0.40409,              0.4191,             0.15179,             0.11328,            0.030332,                   0,            0.001948,            0.001948,            0.001948
                 246,             0.12424,            0.031333,                   0,             0.60061,             0.39949,             0.41363,             0.14857,             0.11333,            0.030329,                   0,            0.001915,            0.001915,            0.001915
                 247,             0.12277,            0.030744,                   0,              0.6081,               0.401,              0.4167,             0.15163,             0.11313,             0.03063,                   0,            0.001882,            0.001882,            0.001882
                 248,               0.124,            0.029724,                   0,             0.60901,              0.4033,             0.41836,             0.15103,             0.11309,            0.030224,                   0,            0.001849,            0.001849,            0.001849
                 249,             0.12439,            0.029749,                   0,             0.62231,             0.39615,             0.41718,             0.15061,             0.11311,            0.030115,                   0,            0.001816,            0.001816,            0.001816
                 250,             0.12498,            0.029181,                   0,             0.61346,             0.40409,             0.41926,             0.15177,             0.11294,            0.030343,                   0,            0.001783,            0.001783,            0.001783
                 251,             0.12452,            0.029458,                   0,             0.60826,             0.40132,              0.4157,             0.14892,             0.11319,            0.030391,                   0,             0.00175,             0.00175,             0.00175
                 252,             0.12342,            0.029281,                   0,             0.60784,             0.40132,             0.41711,             0.14924,             0.11304,            0.030302,                   0,            0.001717,            0.001717,            0.001717
                 253,             0.12437,            0.030922,                   0,             0.61186,             0.40201,             0.42223,             0.15206,             0.11289,            0.030108,                   0,            0.001684,            0.001684,            0.001684
                 254,             0.12305,            0.031185,                   0,             0.63601,             0.40237,             0.42952,             0.15759,             0.11253,            0.030257,                   0,            0.001651,            0.001651,            0.001651
                 255,             0.12576,            0.029655,                   0,             0.62193,             0.40243,              0.4246,              0.1533,             0.11284,            0.030043,                   0,            0.001618,            0.001618,            0.001618
                 256,             0.12326,             0.02947,                   0,             0.61899,             0.40734,             0.42607,             0.15409,             0.11275,            0.029948,                   0,            0.001585,            0.001585,            0.001585
                 257,             0.12316,            0.030715,                   0,             0.61302,             0.41036,             0.42522,             0.15427,             0.11275,            0.029925,                   0,            0.001552,            0.001552,            0.001552
                 258,             0.12414,            0.028654,                   0,             0.61736,             0.41139,             0.42947,             0.15611,             0.11255,            0.030034,                   0,            0.001519,            0.001519,            0.001519
                 259,             0.12344,            0.029886,                   0,             0.61405,             0.41202,             0.42953,             0.15667,              0.1126,            0.029807,                   0,            0.001486,            0.001486,            0.001486
                 260,             0.12391,             0.02979,                   0,               0.615,             0.41162,             0.42789,             0.15419,             0.11273,            0.029913,                   0,            0.001453,            0.001453,            0.001453
                 261,             0.12427,            0.030073,                   0,             0.61584,             0.40774,             0.42895,             0.15275,             0.11268,            0.029909,                   0,             0.00142,             0.00142,             0.00142
                 262,             0.12525,            0.030316,                   0,             0.61667,             0.41432,             0.43253,             0.15462,              0.1126,            0.029861,                   0,            0.001387,            0.001387,            0.001387
                 263,             0.12334,            0.029809,                   0,             0.61049,              0.4171,             0.42899,             0.15548,             0.11247,            0.029762,                   0,            0.001354,            0.001354,            0.001354
                 264,             0.12361,            0.029493,                   0,             0.61387,              0.4167,             0.43215,             0.15699,             0.11231,            0.029665,                   0,            0.001321,            0.001321,            0.001321
                 265,             0.12382,             0.03011,                   0,              0.6223,             0.41718,             0.43573,             0.16045,             0.11217,             0.02965,                   0,            0.001288,            0.001288,            0.001288
                 266,             0.12314,            0.030662,                   0,             0.61753,             0.41797,              0.4334,             0.15886,             0.11226,            0.029715,                   0,            0.001255,            0.001255,            0.001255
                 267,             0.12355,            0.028456,                   0,              0.6198,             0.41728,             0.43495,             0.15845,             0.11218,            0.029698,                   0,            0.001222,            0.001222,            0.001222
                 268,             0.12302,            0.029379,                   0,             0.62421,             0.41678,             0.43377,             0.15957,             0.11211,            0.029745,                   0,            0.001189,            0.001189,            0.001189
                 269,             0.12359,            0.029395,                   0,             0.62284,             0.41599,             0.43254,             0.15877,             0.11215,            0.029846,                   0,            0.001156,            0.001156,            0.001156
                 270,             0.12438,            0.028976,                   0,             0.62566,              0.4119,             0.43234,             0.15879,             0.11226,             0.02988,                   0,            0.001123,            0.001123,            0.001123
                 271,             0.12369,            0.029989,                   0,              0.6217,             0.41162,             0.43144,             0.15886,             0.11224,            0.029778,                   0,             0.00109,             0.00109,             0.00109
                 272,             0.12267,            0.029297,                   0,             0.62706,             0.41472,             0.43521,             0.15933,             0.11204,            0.029769,                   0,            0.001057,            0.001057,            0.001057
                 273,              0.1222,            0.030803,                   0,             0.63717,             0.41155,             0.43291,             0.15754,             0.11227,            0.029758,                   0,            0.001024,            0.001024,            0.001024
                 274,             0.12265,            0.029119,                   0,             0.63319,             0.41575,             0.43747,             0.15973,             0.11206,            0.029916,                   0,            0.000991,            0.000991,            0.000991
                 275,             0.12218,            0.029185,                   0,             0.62164,             0.41749,             0.43734,             0.15881,             0.11215,            0.029842,                   0,            0.000958,            0.000958,            0.000958
                 276,             0.12439,            0.030121,                   0,             0.62529,             0.41614,             0.43641,             0.15932,             0.11216,            0.029766,                   0,            0.000925,            0.000925,            0.000925
                 277,             0.12221,            0.029108,                   0,             0.62473,             0.41912,             0.43842,             0.15836,             0.11199,            0.029873,                   0,            0.000892,            0.000892,            0.000892
                 278,              0.1221,            0.028998,                   0,             0.62775,             0.41741,             0.44031,             0.15986,             0.11198,            0.029713,                   0,            0.000859,            0.000859,            0.000859
                 279,             0.12228,            0.029773,                   0,             0.62854,             0.41646,             0.43848,             0.15899,             0.11201,            0.029738,                   0,            0.000826,            0.000826,            0.000826
                 280,             0.12419,            0.029269,                   0,             0.62593,             0.41743,             0.43815,             0.15857,             0.11198,            0.029882,                   0,            0.000793,            0.000793,            0.000793
                 281,             0.12278,            0.029427,                   0,             0.61853,             0.41916,             0.43724,             0.15892,             0.11202,            0.029727,                   0,             0.00076,             0.00076,             0.00076
                 282,              0.1234,            0.029401,                   0,             0.62169,             0.41789,              0.4376,             0.15899,             0.11203,            0.029773,                   0,            0.000727,            0.000727,            0.000727
                 283,             0.12307,            0.028827,                   0,             0.61893,             0.42098,             0.43654,             0.15912,             0.11192,            0.029794,                   0,            0.000694,            0.000694,            0.000694
                 284,             0.12242,             0.02891,                   0,             0.62297,             0.42249,             0.44042,             0.15903,             0.11185,             0.02978,                   0,            0.000661,            0.000661,            0.000661
                 285,             0.12291,            0.029362,                   0,             0.62523,             0.42027,             0.43755,             0.15783,             0.11193,            0.029775,                   0,            0.000628,            0.000628,            0.000628
                 286,             0.12327,            0.029267,                   0,             0.62663,             0.42002,             0.43806,             0.15833,             0.11187,             0.02974,                   0,            0.000595,            0.000595,            0.000595
                 287,             0.12283,            0.028868,                   0,             0.63202,             0.41266,             0.43515,             0.15842,             0.11192,            0.029705,                   0,            0.000562,            0.000562,            0.000562
                 288,             0.12251,            0.028288,                   0,             0.63022,             0.41646,             0.43813,              0.1593,             0.11183,            0.029644,                   0,            0.000529,            0.000529,            0.000529
                 289,             0.12098,            0.028988,                   0,             0.62749,             0.41595,             0.43581,             0.15894,             0.11186,            0.029622,                   0,            0.000496,            0.000496,            0.000496
                 290,             0.12312,            0.029591,                   0,             0.63194,             0.41789,             0.44061,             0.16148,             0.11174,            0.029616,                   0,            0.000463,            0.000463,            0.000463
                 291,             0.12122,            0.029331,                   0,             0.63032,             0.41979,             0.44002,              0.1605,             0.11175,            0.029633,                   0,             0.00043,             0.00043,             0.00043
                 292,             0.12352,            0.027944,                   0,             0.62784,             0.42249,             0.44129,             0.16013,             0.11172,            0.029692,                   0,            0.000397,            0.000397,            0.000397
                 293,             0.12307,            0.029041,                   0,             0.61947,              0.4232,             0.44081,             0.16059,             0.11169,            0.029667,                   0,            0.000364,            0.000364,            0.000364
                 294,             0.12286,            0.028561,                   0,             0.62362,             0.42253,             0.44104,             0.16085,             0.11163,            0.029627,                   0,            0.000331,            0.000331,            0.000331
                 295,             0.12193,              0.0296,                   0,              0.6333,             0.41971,             0.44239,             0.16107,             0.11165,            0.029589,                   0,            0.000298,            0.000298,            0.000298
                 296,              0.1231,            0.028843,                   0,              0.6302,             0.42281,             0.44256,             0.16027,             0.11161,            0.029645,                   0,            0.000265,            0.000265,            0.000265
                 297,             0.12342,            0.028747,                   0,              0.6296,             0.42304,              0.4426,             0.16002,             0.11165,            0.029667,                   0,            0.000232,            0.000232,            0.000232
                 298,             0.12258,            0.029222,                   0,             0.62831,             0.42463,             0.44521,             0.16088,              0.1116,            0.029607,                   0,            0.000199,            0.000199,            0.000199
                 299,             0.12133,            0.028448,                   0,             0.63343,             0.42162,             0.44472,             0.16057,             0.11165,            0.029665,                   0,            0.000166,            0.000166,            0.000166
